#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-2719.0,119,23516.99513
-3029.0,119,23538.612823
-2905.0,119,23560.487011
-2889.0,119,23582.898189
-2569.0,119,23604.928874
-3008.0,119,23629.190028
-2676.0,119,23651.39071
-3107.0,119,23674.119881
-2946.0,119,23696.450561
-2526.0,119,23718.425239
-2827.0,119,23740.844914
-3145.0,119,23763.617583
-2539.0,119,23784.952771
-2741.0,119,23805.877466
-2541.0,119,23827.347653
-2948.0,119,23849.386329
-2831.0,119,23870.199522
-1958.0,119,23892.291699
-2464.0,119,23913.155892
-2715.0,119,23934.085084
-2218.0,119,23956.228758
-2401.0,119,23978.147936
-2595.0,119,23999.286624
-2899.0,119,24021.325798
-2361.0,119,24043.516469
-2808.0,119,24066.046636
-2531.0,119,24087.484819
-3030.0,119,24108.899002
-2333.0,119,24130.187186
-2522.0,119,24151.872867
-2168.0,119,24171.337579
-3664.0,119,24197.087195
-1798.0,119,24217.815388
-2576.0,119,24238.999076
-3056.0,119,24262.150733
-2068.0,119,24281.905441
-2430.0,119,24302.523636
-2341.0,119,24324.039842
-2267.0,119,24345.714018
-2534.0,119,24366.957204
-2752.0,119,24390.745349
-1891.0,119,24410.220559
-2334.0,119,24431.307745
-2289.0,119,24453.86041
-2873.0,119,24475.239592
-2482.0,119,24497.263264
-2453.0,119,24518.538448
-2739.0,119,24540.904115
-2474.0,119,24562.71779
-2890.0,119,24584.958958
-2874.0,119,24609.79309
-3017.0,119,24633.020255
-2521.0,119,24654.854429
-2703.0,119,24677.970445
-1905.0,119,24698.271186
-2027.0,119,24718.570311
-3087.0,119,24743.199531
-2665.0,119,24764.955986
-2855.0,119,24786.468831
-2638.0,119,24809.228621
-2921.0,119,24831.478302
-2184.0,119,24852.293361
-2775.0,119,24874.329882
-2452.0,119,24895.635819
-2842.0,119,24918.475221
-2548.0,119,24940.225047
-2591.0,119,24962.15082
-2472.0,119,24984.915053
-2560.0,119,25004.877717
-2159.0,119,25026.137856
-2865.0,119,25049.714467
-2420.0,119,25071.496533
-2379.0,119,25092.864569
-2054.0,119,25112.708575
-2652.0,119,25134.42256
-3106.0,119,25156.073019
