#{"t_start": 1654003686.799771, "env_id": null}
r,l,t
-1446.0,179,24556.530437
-1516.0,179,24590.408482
-1350.0,179,24623.055971
-1780.0,179,24657.537969
-1519.0,179,24694.376473
-2196.0,179,24729.506538
-1803.0,179,24762.361654
-1489.0,179,24796.243289
-1552.0,179,24828.250952
-2088.0,179,24862.485117
-2304.0,179,24897.977282
-1150.0,179,24927.58252
-2393.0,179,24963.501209
-1459.0,179,24997.393938
-1628.0,179,25031.209661
-1381.0,179,25063.893914
-2192.0,179,25101.541623
-2267.0,179,25136.766364
-2377.0,179,25175.389594
-1633.0,179,25209.53985
-1391.0,179,25241.75313
-1865.0,179,25276.515898
-2108.0,179,25311.869659
-2194.0,179,25347.003928
-1818.0,179,25380.435713
-2342.0,179,25416.187481
-2406.0,179,25454.937234
-1846.0,179,25492.171498
-1984.0,179,25526.88678
-1509.0,179,25560.527069
-2093.0,179,25596.372288
-2052.0,179,25630.66768
-2221.0,179,25665.333617
-1625.0,179,25697.24664
-2215.0,179,25733.536638
-2165.0,179,25767.6592
-1536.0,179,25799.608813
-2344.0,179,25836.054407
-2188.0,179,25869.973043
-2218.0,179,25907.889166
-2301.0,179,25943.718826
-2334.0,179,25979.336004
-2176.0,179,26013.45071
-1670.0,179,26047.219929
-1490.0,179,26081.550652
-2032.0,179,26117.082375
-1548.0,179,26149.162636
-1743.0,179,26181.290395
-2134.0,179,26215.353648
-1550.0,179,26249.366411
-1776.0,179,26285.306158
-1343.0,179,26314.622956
-1997.0,179,26348.936228
-2471.0,179,26383.844493
-1429.0,179,26416.071284
-2145.0,179,26450.05406
-1778.0,179,26482.722348
-2282.0,179,26516.702129
-1217.0,179,26548.796924
-1669.0,179,26581.72472
-2253.0,179,26617.006974
-1360.0,179,26647.526859
-1439.0,179,26681.863226
-1848.0,179,26713.24519
-1733.0,179,26748.817632
-1550.0,179,26780.793173
-1271.0,179,26812.885237
-1827.0,179,26847.106804
-1293.0,179,26881.400899
-1864.0,179,26916.134016
-2380.0,179,26951.657142
-1230.0,179,26983.268835
-1449.0,179,27015.038528
-1903.0,179,27052.118693
-2315.0,179,27087.162888
-1964.0,179,27122.060098
-2139.0,179,27156.011822
-2173.0,179,27189.466565
-1210.0,179,27222.146314
-2546.0,179,27258.541544
-2135.0,179,27293.649289
-2265.0,179,27329.582035
-2111.0,179,27364.905787
-2171.0,179,27399.02655
-1121.0,179,27430.686337
-1599.0,179,27464.045117
-1318.0,179,27496.113406
-1512.0,179,27528.58519
-2411.0,179,27565.847949
-1522.0,179,27598.969234
-2063.0,179,27633.736011
-1508.0,179,27666.498953
-1342.0,179,27697.791393
-1675.0,179,27731.238837
-1505.0,179,27765.261817
-1417.0,179,27798.832343
-1852.0,179,27837.865332
-2412.0,179,27873.164401
-1999.0,179,27906.430023
-1416.0,179,27942.039142
-2051.0,179,27976.111293
-1334.0,179,28008.962475
-2182.0,179,28044.482648
-1396.0,179,28077.421355
-1214.0,179,28109.567583
-1626.0,179,28142.977807
-2096.0,179,28177.222535
-1873.0,179,28211.102769
-1987.0,179,28244.976515
-2340.0,179,28280.534256
-2133.0,179,28317.194495
-2170.0,179,28353.288733
-2029.0,179,28388.633992
-1847.0,179,28422.182755
-1891.0,179,28455.844528
-1941.0,179,28488.925304
-1920.0,179,28523.693575
-1522.0,179,28555.176868
-2086.0,179,28589.068652
-1925.0,179,28625.36091
-2150.0,179,28660.442687
-1703.0,179,28694.985593
-2257.0,179,28730.527498
-2295.0,179,28764.664971
-2000.0,179,28798.427989
-2090.0,179,28832.490536
-2180.0,179,28866.442116
-1291.0,179,28898.031246
-1210.0,179,28927.271424
-2220.0,179,28961.538561
-2147.0,179,28997.722202
-1381.0,179,29030.376894
-1767.0,179,29064.495089
-1324.0,179,29096.909299
-2400.0,179,29137.650957
-2076.0,179,29171.431683
-2229.0,179,29206.855903
-2006.0,179,29241.924135
-1417.0,179,29273.915897
-1860.0,179,29308.835142
-1338.0,179,29342.298401
-1697.0,179,29378.721143
-1820.0,179,29414.118398
-1874.0,179,29445.532682
-1950.0,179,29480.64395
-1789.0,179,29517.680198
-1512.0,179,29554.333453
-1446.0,179,29591.066712
-1895.0,179,29630.810951
-2117.0,179,29669.959701
-1812.0,179,29705.481757
-1855.0,179,29741.806142
-1672.0,179,29781.17553
-1549.0,179,29820.560474
-1764.0,179,29858.081981
-1973.0,179,29897.274504
-1559.0,179,29936.76006
-1307.0,179,29971.163194
-1999.0,179,30012.551781
-2057.0,179,30050.214924
-1363.0,179,30084.973606
-1463.0,179,30122.261789
-1890.0,179,30159.122976
-2046.0,179,30197.681664
-1401.0,179,30237.478851
-2130.0,179,30275.787567
-1593.0,179,30312.639289
-2412.0,179,30352.570007
-1490.0,179,30389.008742
-2023.0,179,30427.108473
-2050.0,179,30459.895246
-1893.0,179,30493.483518
-1813.0,179,30526.910292
-2072.0,179,30560.263072
-2119.0,179,30595.152337
-1653.0,179,30628.132117
-1224.0,179,30662.392894
-1503.0,179,30693.210696
-1607.0,179,30725.184339
-1572.0,179,30758.091297
-1955.0,179,30792.368277
-1845.0,179,30823.643335
-1962.0,179,30855.445416
-1815.0,179,30886.419531
-1412.0,179,30917.017674
-1984.0,179,30951.759786
-2175.0,179,30990.65738
-1142.0,179,31023.983055
-2243.0,179,31058.284725
-1053.0,179,31088.515448
-1921.0,179,31121.61966
-1447.0,179,31154.419883
-1460.0,179,31186.205623
-2243.0,179,31221.034842
-1231.0,179,31250.814112
-1365.0,179,31283.365362
-1999.0,179,31316.877115
-1278.0,179,31348.679382
-1460.0,179,31379.003162
-1949.0,179,31415.275406
-2192.0,179,31448.76667
-1334.0,179,31478.15097
-1340.0,179,31508.125772
-1338.0,179,31541.176039
-2020.0,179,31577.898796
-1800.0,179,31609.620584
-1999.0,179,31643.870855
-1560.0,179,31678.046129
-1991.0,179,31710.530915
-1388.0,179,31742.444631
-2037.0,179,31778.471477
-1734.0,179,31812.201421
-1316.0,179,31842.542456
-2026.0,179,31875.765984
-2003.0,179,31907.121564
-1193.0,179,31938.936167
-1331.0,179,31972.495773
-1952.0,179,32005.812404
-2134.0,179,32040.276041
-1656.0,179,32075.919688
-1216.0,179,32107.348386
-1918.0,179,32138.581602
-1357.0,179,32172.835299
-1250.0,179,32205.072023
-1241.0,179,32236.212268
-1950.0,179,32269.586999
-2160.0,179,32303.920229
-2069.0,179,32339.339461
-1823.0,179,32378.712668
-1570.0,179,32418.282375
-1841.0,179,32454.461111
-1740.0,179,32493.789337
-1129.0,179,32525.390617
-1462.0,179,32563.81685
-1390.0,179,32600.127103
-2142.0,179,32640.131832
-2059.0,179,32678.663577
-1402.0,179,32711.686355
-1532.0,179,32748.533613
-1322.0,179,32784.138044
-1748.0,179,32821.357352
-1899.0,179,32858.559211
-1943.0,179,32896.643615
-2257.0,179,32936.583549
-1502.0,179,32973.853051
-1957.0,179,33012.222081
-1184.0,179,33047.709173
-1377.0,179,33083.531285
-1874.0,179,33121.541897
-2048.0,179,33159.454528
-1558.0,179,33196.325186
-1756.0,179,33235.098845
-1835.0,179,33272.344525
-1951.0,179,33312.897188
-1868.0,179,33350.28739
-1965.0,179,33390.020083
-1885.0,179,33429.502784
-1817.0,179,33467.247505
-1728.0,179,33505.407231
-1534.0,179,33543.738953
-2106.0,179,33582.258182
-1776.0,179,33621.062921
-2260.0,179,33660.969636
-1393.0,179,33696.999889
-1688.0,179,33731.651656
-1880.0,179,33769.714401
-1776.0,179,33805.510497
-1436.0,179,33843.96049
-1885.0,179,33881.332526
-1755.0,179,33915.694628
-1647.0,179,33954.651208
-1213.0,179,33990.402333
-2098.0,179,34027.868464
-1340.0,179,34065.656614
-2010.0,179,34105.424259
