#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,25986.372825
-4126.0,119,26014.497646
-4126.0,119,26041.111952
-4126.0,119,26067.796742
-4126.0,119,26094.612511
-4126.0,119,26121.428261
-4126.0,119,26148.142502
-4126.0,119,26175.017728
-4126.0,119,26201.87794
-4126.0,119,26229.014143
-4126.0,119,26257.032322
-4126.0,119,26283.674012
-4126.0,119,26310.463189
-4126.0,119,26336.922364
-4126.0,119,26363.388033
-4126.0,119,26390.264694
-4126.0,119,26417.382349
-4126.0,119,26444.227741
-4126.0,119,26471.779964
-4126.0,119,26498.310256
-4126.0,119,26524.919073
-4126.0,119,26551.466923
-4126.0,119,26578.098797
-4126.0,119,26604.650195
-4126.0,119,26631.399113
-4126.0,119,26658.699535
-4126.0,119,26685.681486
-4126.0,119,26713.50593
-4126.0,119,26739.91742
-4126.0,119,26766.453918
-4126.0,119,26793.188424
-4126.0,119,26819.845443
-4126.0,119,26846.78197
-4126.0,119,26873.590499
-4126.0,119,26900.307041
-4126.0,119,26927.947074
-4126.0,119,26954.978624
-4126.0,119,26981.54469
-4126.0,119,27008.219254
-4126.0,119,27034.928823
-4126.0,119,27061.615396
-4126.0,119,27089.019465
-4126.0,119,27115.95504
-4126.0,119,27142.527626
-4126.0,119,27169.378711
-4126.0,119,27195.854804
-4126.0,119,27222.957888
-4126.0,119,27249.719978
-4126.0,119,27276.333575
-4126.0,119,27302.848674
-4126.0,119,27329.728769
-4126.0,119,27356.464865
-4126.0,119,27384.13695
-4126.0,119,27410.90005
-4126.0,119,27437.52465
-4126.0,119,27464.954632
-4126.0,119,27492.094485
-4126.0,119,27519.966271
-4126.0,119,27546.890983
-4126.0,119,27574.021132
-4126.0,119,27600.747228
-4126.0,119,27628.466774
-4126.0,119,27655.011276
-4126.0,119,27682.100239
-4126.0,119,27708.720167
-4126.0,119,27735.365566
-4126.0,119,27761.871435
-4126.0,119,27788.560784
-4126.0,119,27816.551092
-4126.0,119,27843.37989
-4126.0,119,27870.205669
-4126.0,119,27896.675435
-4126.0,119,27923.536681
-4126.0,119,27950.280416
-4126.0,119,27977.275137
-4126.0,119,28004.208349
-4126.0,119,28031.654045
-4126.0,119,28058.197238
-4126.0,119,28084.860923
-4126.0,119,28111.540602
-4126.0,119,28138.650768
-4126.0,119,28165.348433
-4126.0,119,28191.929597
-4126.0,119,28218.493756
-4126.0,119,28244.77991
-4126.0,119,28271.600057
-4126.0,119,28298.250201
-4126.0,119,28324.982343
-4126.0,119,28352.183974
-4126.0,119,28378.712612
-4126.0,119,28405.216249
-4126.0,119,28431.86138
-4126.0,119,28458.754009
-4126.0,119,28485.156138
-4126.0,119,28511.63377
-4126.0,119,28538.354897
-4126.0,119,28564.753025
-4126.0,119,28591.695146
-4126.0,119,28618.639764
-4126.0,119,28645.392883
-4126.0,119,28672.001506
-4126.0,119,28698.892623
-4126.0,119,28725.455243
-4126.0,119,28752.214363
-4126.0,119,28779.634468
-4126.0,119,28809.373544
-4126.0,119,28841.311086
-4126.0,119,28868.258696
-4126.0,119,28894.846814
-4126.0,119,28921.246432
-4126.0,119,28948.126044
-4126.0,119,28975.029159
-4126.0,119,29001.656274
-4126.0,119,29028.256892
-4126.0,119,29054.651014
-4126.0,119,29081.446627
-4126.0,119,29108.230763
-4126.0,119,29134.953378
-4126.0,119,29161.524492
-4126.0,119,29187.764609
-4126.0,119,29215.175214
-4126.0,119,29242.029324
-4126.0,119,29268.48544
-4126.0,119,29295.302552
-4126.0,119,29322.29716
-4126.0,119,29349.338768
-4126.0,119,29376.063381
-4126.0,119,29402.773494
-4126.0,119,29429.419107
-4126.0,119,29455.878724
-4126.0,119,29483.631824
-4126.0,119,29510.458951
-4126.0,119,29537.081794
-4126.0,119,29563.863021
-4126.0,119,29590.343133
-4126.0,119,29617.513661
-4126.0,119,29644.40759
-4126.0,119,29672.019447
-4126.0,119,29698.606353
-4126.0,119,29725.413561
-4126.0,119,29751.918209
-4126.0,119,29778.662803
-4126.0,119,29805.451855
-4126.0,119,29832.090859
-4126.0,119,29858.646828
-4126.0,119,29885.30626
-4126.0,119,29913.401657
-4126.0,119,29941.024023
-4126.0,119,29968.08287
-4126.0,119,29995.783186
-4126.0,119,30022.902483
-4126.0,119,30050.280261
-4126.0,119,30077.716022
-4126.0,119,30104.917769
-4126.0,119,30133.112492
-4126.0,119,30159.988216
-4126.0,119,30186.858429
-4126.0,119,30213.767631
-4126.0,119,30240.864324
-4126.0,119,30271.435469
-4126.0,119,30300.612621
-4126.0,119,30331.945736
-4126.0,119,30359.636892
-4126.0,119,30388.642523
-4126.0,119,30421.800099
-4126.0,119,30462.760566
-4126.0,119,30492.751168
-4126.0,119,30521.815784
-4126.0,119,30551.414385
-4126.0,119,30580.054497
-4126.0,119,30615.616515
-4126.0,119,30652.893506
-4126.0,119,30688.320516
-4126.0,119,30722.126046
-4126.0,119,30755.832079
-4126.0,119,30789.813605
-4126.0,119,30823.774128
-4126.0,119,30857.915654
-4126.0,119,30891.521177
-4126.0,119,30924.770708
-4126.0,119,30959.459718
-4126.0,119,30992.731747
-4126.0,119,31026.121775
-4126.0,119,31060.235793
-4126.0,119,31094.049811
-4126.0,119,31128.51132
-4126.0,119,31162.312341
-4126.0,119,31201.863282
-4126.0,119,31239.917239
-4126.0,119,31278.707209
-4126.0,119,31316.925168
-4126.0,119,31352.044662
-4126.0,119,31387.850151
-4126.0,119,31422.323156
-4126.0,119,31456.35367
-4126.0,119,31489.986187
-4126.0,119,31525.583183
-4126.0,119,31565.556526
-4126.0,119,31606.115346
-4126.0,119,31643.847826
-4126.0,119,31681.704599
-4126.0,119,31718.221676
-4126.0,119,31757.176136
-4126.0,119,31795.153939
-4126.0,119,31832.640127
-4126.0,119,31869.348716
-4126.0,119,31907.437724
-4126.0,119,31945.845155
-4126.0,119,31984.716022
-4126.0,119,32024.112324
-4126.0,119,32062.732578
-4126.0,119,32100.460304
-4126.0,119,32138.222987
-4126.0,119,32174.906651
-4126.0,119,32214.012269
-4126.0,119,32251.942376
-4126.0,119,32289.721968
-4126.0,119,32327.483037
-4126.0,119,32365.55009
-4126.0,119,32402.203151
-4126.0,119,32438.106709
-4126.0,119,32477.409716
-4126.0,119,32516.576717
-4126.0,119,32554.496226
-4126.0,119,32594.125206
-4126.0,119,32632.359206
-4126.0,119,32672.687167
-4126.0,119,32711.628642
-4126.0,119,32751.005108
-4126.0,119,32790.493572
-4126.0,119,32831.463014
-4126.0,119,32870.587471
-4126.0,119,32910.500421
-4126.0,119,32949.756878
-4126.0,119,32988.160345
-4126.0,119,33027.769794
-4126.0,119,33066.126759
-4126.0,119,33104.136734
-4126.0,119,33142.58569
-4126.0,119,33180.870656
-4126.0,119,33221.34709
-4126.0,119,33262.019519
-4126.0,119,33300.308983
-4126.0,119,33340.911916
-4126.0,119,33380.87088
-4126.0,119,33420.835816
-4126.0,119,33460.502259
-4126.0,119,33502.859162
-4126.0,119,33541.512114
-4126.0,119,33580.55407
-4126.0,119,33624.973116
-4126.0,119,33665.623102
-4126.0,119,33709.008853
-4126.0,119,33748.135233
-4126.0,119,33791.130467
-4126.0,119,33832.172977
-4126.0,119,33870.576307
-4126.0,119,33909.794024
-4126.0,119,33954.225637
-4126.0,119,33995.903135
-4126.0,119,34037.906546
-4126.0,119,34076.585896
-4126.0,119,34115.669193
-4126.0,119,34154.560441
-4126.0,119,34193.453652
-4126.0,119,34230.143844
-4126.0,119,34265.542523
-4126.0,119,34300.569184
-4126.0,119,34339.532282
-4126.0,119,34372.67093
-4126.0,119,34407.853535
-4126.0,119,34442.25114
-4126.0,119,34477.405229
-4126.0,119,34516.679255
-4126.0,119,34549.310349
-4126.0,119,34582.040942
