#{"t_start": 1654003829.239354, "env_id": null}
r,l,t
-1204.0,179,32078.557809
-1685.0,179,32107.893569
-1309.0,179,32137.676839
-1559.0,179,32170.544576
-1917.0,179,32202.713331
-1123.0,179,32236.786576
-1775.0,179,32278.702774
-1475.0,179,32311.613035
-1690.0,179,32345.895293
-2266.0,179,32382.345037
-1596.0,179,32416.809299
-1396.0,179,32453.891048
-2355.0,179,32491.367292
-2058.0,179,32527.589553
-1705.0,179,32562.529317
-1679.0,179,32596.568093
-1756.0,179,32633.456625
-1688.0,179,32666.808982
-1619.0,179,32701.862866
-1376.0,179,32736.457805
-1722.0,179,32771.57028
-1083.0,179,32803.301839
-2237.0,179,32841.616341
-1574.0,179,32874.772439
-2505.0,179,32912.012516
-2046.0,179,32946.181149
-2029.0,179,32980.304806
-1619.0,179,33014.043474
-1919.0,179,33050.424134
-2061.0,179,33087.594802
-1471.0,179,33119.680027
-2728.0,179,33157.494712
-1859.0,179,33193.954419
-2839.0,179,33232.387618
-2892.0,179,33274.103298
-1658.0,179,33307.959547
-2778.0,179,33348.35925
-2853.0,179,33385.663483
-2809.0,179,33424.825204
-2747.0,179,33463.324934
-1630.0,179,33498.698189
-2717.0,179,33537.202424
-1895.0,179,33574.041676
-1563.0,179,33608.640947
-2549.0,179,33646.674645
-2532.0,179,33684.581128
-1860.0,179,33720.119669
-2002.0,179,33756.78823
-3135.0,179,33800.500247
-1310.0,179,33834.631887
-1635.0,179,33870.17503
-1406.0,179,33903.62121
-1674.0,179,33937.863898
-1745.0,179,33971.619596
-1327.0,179,34004.066825
-1151.0,179,34036.510051
-1086.0,179,34068.261297
-1129.0,179,34098.111598
-1775.0,179,34132.775788
-1611.0,179,34168.272523
-1348.0,179,34200.690783
-1398.0,179,34234.26654
-1472.0,179,34267.316801
-1674.0,179,34300.693562
-1951.0,179,34337.414304
-1553.0,179,34371.432568
-1411.0,179,34406.424328
-1734.0,179,34436.821118
-1940.0,179,34469.410896
-1268.0,179,34500.986183
-1811.0,179,34532.831471
-1850.0,179,34564.603257
-1598.0,179,34592.169073
-1214.0,179,34620.251896
-1056.0,179,34647.25071
-1106.0,179,34676.184963
-1559.0,179,34709.321087
-1533.0,179,34741.009239
-2066.0,179,34765.160987
-1535.0,179,34789.734739
-1400.0,179,34813.654009
-1587.0,179,34840.716755
-1000.0,179,34863.718543
-1599.0,179,34895.729763
-1621.0,179,34927.174002
-1505.0,179,34956.242253
-1272.0,179,34979.967055
-1561.0,179,35010.588316
-1589.0,179,35042.53956
-1654.0,179,35071.146344
-2885.0,179,35106.537079
-1522.0,179,35133.860876
-2460.0,179,35161.94017
-1527.0,179,35185.5985
-2751.0,179,35213.288803
-2812.0,179,35241.044106
-2603.0,179,35266.665044
-2687.0,179,35295.073848
-2738.0,179,35327.217162
-3104.0,179,35355.451432
-2488.0,179,35382.545746
-3198.0,179,35410.577057
-2461.0,179,35437.014378
-1983.0,179,35461.643213
-3134.0,179,35490.785038
-3361.0,179,35518.260832
-3046.0,179,35546.838223
-2932.0,179,35579.185979
-2796.0,179,35610.985268
-2128.0,179,35638.718801
-2764.0,179,35666.465121
-2837.0,179,35692.454432
-1846.0,179,35715.658672
-3506.0,179,35743.50738
-3263.0,179,35770.828098
-3048.0,179,35799.046084
-3424.0,179,35826.880819
-3251.0,179,35854.911562
-3282.0,179,35882.446319
-3279.0,179,35912.966055
-3424.0,179,35941.441401
-1762.0,179,35968.399644
-1262.0,179,35990.815984
-1836.0,179,36014.431801
-1441.0,179,36035.380648
-2748.0,179,36059.748465
-1576.0,179,36084.068742
-2021.0,179,36110.141555
-1762.0,179,36136.135361
-1592.0,179,36159.095688
-1999.0,179,36185.357003
-1608.0,179,36209.15083
-1933.0,179,36233.817311
-1758.0,179,36256.44466
-1742.0,179,36278.727988
-2270.0,179,36308.532251
-4141.0,179,36348.517596
-2262.0,179,36374.672421
-1792.0,179,36403.05126
-1298.0,179,36427.35406
-2446.0,179,36456.848361
-1757.0,179,36482.794188
-1582.0,179,36506.594528
-1646.0,179,36529.769373
-1147.0,179,36551.734225
-1575.0,179,36573.989575
-1478.0,179,36596.106334
-1702.0,179,36619.690638
-1808.0,179,36644.501481
-1535.0,179,36670.308347
-1812.0,179,36697.218129
-1628.0,179,36723.130405
-1790.0,179,36746.629989
-1817.0,179,36772.919719
-1853.0,179,36799.315392
-1715.0,179,36822.180144
-2624.0,179,36847.38591
-1442.0,179,36869.03017
-1832.0,179,36894.874822
-1920.0,179,36918.244641
-3097.0,179,36946.933338
-3377.0,179,36978.30456
-2535.0,179,37005.582328
-2782.0,179,37033.972613
-2790.0,179,37062.026367
-3199.0,179,37087.977156
-3319.0,179,37116.037077
-3236.0,179,37141.679343
-2655.0,179,37167.524148
-2675.0,179,37191.308992
-1766.0,179,37213.076826
-1844.0,179,37235.474165
